SKU,Product Name,Brand,Product ID,Suggested Supplier 1,Supplier 1 ID,Confidence 1,Reason 1,Suggested Supplier 2,Supplier 2 ID,Confidence 2,Reason 2
AMP-ACPS-RB,"Amphenol Stereo Jack Plug Diecast Shell Nickel 90deg angle",,57bc4c29-0979-406d-bcf7-a9c5015f5244,,,,"",,,,""
AMP-ACPS-RN,"Amphenol Stereo Jack Plug Diecast Shell Black 90deg angle",,9235413a-0d90-439a-855c-79ecf9f095e6,,,,"",,,,""
AMP-AX3M,"Amphenol Male XLR 3 Inline, Chuck style cable clamp, Nickel",,da6ec851-55b6-4718-bcb7-2faf52ff59c8,,,,"",,,,""
AMP-AX5F,"Amphenol Female XLR 5 Inline, Machined contacts, Nickel finish",,f80530cb-7da7-489d-a7db-5c58acdca6f9,,,,"",,,,""
AMP-AX5M,"Amphenol Male XLR 5 Inline, Machined contacts, Nickel finish",,6b4cfd15-fa0f-4a2d-b1ba-9ead52afb272,,,,"",,,,""
AMP-AXX3F,"Amphenol Female XLR 3 Inline, Chuck style cable clamp, Nickel (NEW second generation)",,15c9897f-7822-4ba3-bdae-2e0c3e8fc5c5,,,,"",,,,""
AMP-EP-5-12,"#Amphenol EP Male inline, machined contacts, metal shell",,d4f10ef8-bbc0-4494-a5f7-9c403512ba90,,,,"",,,,""
AMP-EP-5-13P,"#Amphenol EP Female chassis mount connector, round flange,machined",,1c539df0-f943-4ae5-96ff-ea2004dfd2f5,,,,"",,,,""
AMP-HP3F,"Amphenol HP Blue 3 pole inline",,77b75186-9fd1-43e2-87e8-11407e264ef4,,,,"",,,,""
AMP-HP3FG,"Amphenol HP Grey 3 pole inline",,0a5fcd67-37bc-4b41-8843-dc2b84fc9131,,,,"",,,,""
AMP-HP3MD,"Amphenol 3 pole, Chassis connector D type keyed for power-in",,edff07af-75ee-4882-9d4a-07455ae474a6,,,,"",,,,""
AMP-HP3MDG,"Amphenol 3 pole Grey Chassis connector D type keyed for power-out",,625854df-dc10-4340-bf28-5e5694f57980,,,,"",,,,""
AMP-HPT3F,"Amphenol HPT-3-F outlet inline",,f2e70dda-d1ab-43aa-8af8-8f55006654a1,,,,"",,,,""
AMP-HPT3FD,"Amphenol HPT-3-FD outlet panelmount",,12c8eb9a-30b4-43cf-a7c6-e45575c371ba,,,,"",,,,""
AMP-HPT3M,"Amphenol HPT-3-M inlet inline",,281233d5-6261-4638-b98a-73b12a409a73,,,,"",,,,""
AMP-KM2P,"Amphenol 3.5mm Mono Phone plug, Diecast Shell, Satin finish",,63e44d3b-fa58-46cc-8068-739d4136fbf9,,,,"",,,,""
AMP-KS3P,"Amphenol 3.5mm Stereo Phone plug, Diecast Shell, Satin finish",,39365fee-0698-4aa4-9073-e188961ca7d1,,,,"",,,,""
AMP-KS3PB,"Amphenol 3.5mm Stereo Phone plug, Diecast Shell, Black finish",,a86addf7-e214-4ef7-ad30-22a1ea74778d,,,,"",,,,""
AMP-RJX8FD5T,"Amphenol XLRnet D Type Feed through CAT5E",,0a3fc6ef-8eba-4db6-9c9f-98ad5270ecf5,,,,"",,,,""
AMP-RJX8FD6I,"Amphenol XLRnet D Type IDC punch down terminals CAT6",,35534695-1d5b-487d-bef2-ea0a0dcdb98a,,,,"",,,,""
AMP-RJX8M,"Amphenol XLRnet, XLR cable plug housing to suit preassembled RJ45, Nickel",,65777536-f9a7-425a-8ed8-88780fd4a119,,,,"",,,,""
AMP-SP2F,"Amphenol Speaker Plug 2 Pole",,0d27396f-6752-4241-9959-d5d01e5299d5,,,,"",,,,""
AMP-SP2MD,"Amphenol Speaker Plug 2 pole, D flange, Thru holes, Solder tabs",,56394305-0539-4841-948d-d627ddee2b3e,,,,"",,,,""
AMP-SP4F,"Amphenol Speaker Plug 4 Pole",,b2c82c73-de44-4ecd-aae3-509ba7afc17b,,,,"",,,,""
AMP-SP4FL,"Amphenol 4 pole, Cable connector shell, Blue sleeve, PG Gland, Black",,90c365f6-0043-4344-acc9-41aabf2d7c94,,,,"",,,,""
AMP-SP4FN,"Amphenol Speaker Plug 4 Pole Metal nickel shell",,718bc89e-9b2d-4cd9-9c6a-9a955f6d6ecf,,,,"",,,,""
AMP-SP4FNSG,"Amphenol Speaker Plug 4 Pole Metal nickel shell PG Gland",,9fccd5d9-5b13-4366-9651-8b7386b5e5f0,,,,"",,,,""
AMP-SP4MC,"Amphenol Speaker panel mount 4 Pole connector (round, solder termination)",,4dd1fc14-5d0a-4f8d-b24a-48a08d984f60,,,,"",,,,""
AMP-SP4MD,"Amphenol Speaker Plug 4 pole, D flange, Thru holes, Solder tabs",,7b1327f8-3fab-451d-9fd6-7174708cbc67,,,,"",,,,""
AMP-TM1P,"Amphenol SwitchPlug 1/4 (6.35mm) Mono Phone plug",,a1ef57d2-e0d2-4405-ad99-f1e7a34880c3,,,,"",,,,""
AMP-TM1RJ,"Amphenol SwitchPlug 1/4 (6.35mm) Mono Phone plug",,76da572e-e445-4c3f-bdcd-4cca152c7002,,,,"",,,,""
AMP-TM2P,"Amphenol Mono Jack diecast, Thermoplastic Back, Satin finish",,7dd6d715-70bd-4696-b01e-6f99676ac897,,,,"",,,,""
AMP-TM2PB,"Amphenol Mono Jack diecast, Thermoplastic Back, Black finish",,618c1dff-3537-471d-9eb6-66498c1db4fc,,,,"",,,,""
AMP-TM2PBJ,"Amphenol Mono Jack diecast, Thermoplastic back, black, L JAWS",,6d870a47-74eb-4d91-ae75-c0d6eb8d0113,,,,"",,,,""
AMP-TM2PJ,"Amphenol Mono Jack diecast, Thermoplastic Back, Satin, L JAWS",,3ac32e9d-52b5-4ebc-b074-ced99e14a591,,,,"",,,,""
AMP-TS3P,"Amphenol Stereo Jack Thermo Back Sil Case",,8e71a1b5-c4a0-4ece-b760-f969b8a45112,,,,"",,,,""
AMP-TS3PB,"Amphenol Stereo Jack Thermo Back Blck Case",,67143ac1-d2be-4b31-b0ff-944cc53ad396,,,,"",,,,""
AMP-TS3PBJ,"Amphenol Stereo Jack Thermo Back Blck Case Large Clamp",,a0784378-eac7-4fa7-97f5-8ad82cd8b721,,,,"",,,,""
AMP-TS3PJ,"Amphenol Stereo Jack Thermo Back Sil Case Large Clamp",,8ed0ed2a-b7ca-413f-bf3b-ffd3de1cb1ef,,,,"",,,,""
APT-AL-DL062FR,"Appotronics 0.62:1 Short Throw Fixed Lens (for D Series)",,8ed08b50-cc20-4eee-aee8-e5b8b255e9a0,,,,"",,,,""
APT-AL-DL080FR,"Appotronics 0.80:1 Short Throw Fixed Lens (for D Series)",,a60e17b1-8c09-4429-990e-10b9205e0705,,,,"",,,,""
APT-AL-DL123MA,"Appotronics 1.23-1.97:1 Zoom (Standard) Lens (for D Series)",,1fccb327-e1e6-4d13-8cc4-694a35471f40,,,,"",,,,""
APT-AL-DU735A,"Appotronics D Pro Series 7300lm, 1920*1080, 1-chip DLP ALPD, Powered Lens Shift, 3D-sync,Geometric Keystone, incl 1.23-1.97:1 standard zoom lens",,3db54cbf-f7ee-4fc3-85a6-0e6809cf6ab9,,,,"",,,,""
APT-AL-DU835A,"Appotronics D Pro Series 8300lm, 1920*1080, 1-chip DLP ALPD, Powered Lens Shift, 3D-sync,Geometric Keystone, incl 1.23-1.97:1 standard zoom lens",,2fdeb6fd-343e-4268-b5ff-b806d3a6204b,,,,"",,,,""
APT-AL-DU935A,"Appotronics D Pro Series 9300lm, 1920*1080, 1-chip DLP ALPD, Powered Lens Shift, 3D-sync,Geometric Keystone, incl 1.23-1.97:1 standard zoom lens",,ae65b611-6985-4086-9019-9cfdc51f6486,,,,"",,,,""
APT-AL-MK650A,"Appotronics M Series 6500lm, 3840*2160, Powered Interchangeable Lens, AI PQ, Advanced geo-corrections, incl 1.0-1.6:1 standard zoom lens",,b086d5ee-1fcf-4fd3-8fab-887d4d9afbe1,,,,"",,,,""
APT-AL-MK750A,"Appotronics M Series 7500lm, 3840*2160, Powered Interchangeable Lens, AI PQ, Advanced geo-corrections, incl 1.0-1.6:1 standard zoom lens",,b57f810d-8fa9-459e-8a23-06966ade5e0c,,,,"",,,,""
APT-AL-ML050FR,"Appotronics 0.5:1 Short Throw Zoom (for M Series)",,7100c117-5837-4b13-be25-8ee62b049add,,,,"",,,,""
APT-AL-ML070FR,"Appotronics 0.7-0.9:1 Short Throw Zoom Lens (for M Series)",,c10bcd4f-6cbf-447b-aa95-b6182c8f76a3,,,,"",,,,""
APT-AL-ML100MA,"Appotronics 1.00-1.60:1 Zoom (standard) Lens (for M Series)",,6c21a4a2-839d-4c97-9c4f-53622bab76b2,,,,"",,,,""
APT-AL-ML154MA,"Appotronics 1.54-2.48:1 Long Throw Zoom Lens (for M Series)",,0a50aae5-2f1e-4049-b511-01e905ce16d9,,,,"",,,,""
APT-AL-MU525A,"Appotronics M Series 5200lm, 1920*1200, 1-chip DLP, Powered Interchangeable Lens, 3D Sync In/Out, Geometric keystone, incl 1.0-1.6:1 standard zoom lens",,b202801d-71f9-466b-ae4d-8730599543a0,,,,"",,,,""
APT-AL-MU625A,"Appotronics M Series 6200lm, 1920*1200, 1-chip DLP, Powered Interchangeable Lens, 3D Sync In/Out, Geometric keystone, incl 1.0-1.6:1 standard zoom lens",,2d058ff5-a819-4f84-985d-5239d41b4599,,,,"",,,,""
APT-AL-SK11KAP,"Appotronics S Pro Series 11000lm, 3840*2400, RGBX Laser, 4K+ Resolution, Duo Channel Signal Backup (body only)",,84a1d104-ac58-4b6e-b1f2-c2be863c968a,,,,"",,,,""
APT-AL-SK13KAP,"Appotronics S Pro Series 13000lm, 3840*2400, RGBX Laser, 4K+ Resolution, Duo Channel Signal Backup (body only)",,6ed7ba50-ca53-4a17-869b-1c233b6ebeeb,,,,"",,,,""
APT-AL-SK15KAP,"Appotronics S Pro Series 15000lm, 3840*2400, RGBX Laser, 4K+ Resolution, Duo Channel Signal Backup (body only)",,8d38f5dc-606d-4b96-b8c4-5ee80ac7b334,,,,"",,,,""
APT-AL-SK20KAP,"Appotronics S Pro Series 20000lm, 3840*2400, RGBX Laser, 4K+ Resolution, Duo Channel Signal Backup (body only)",,4916affe-a2e8-4521-af65-60a467953d36,,,,"",,,,""
APT-AL-SU11KAP,"Appotronics S Pro Series 11000lm, 1920*1200, RGBX Laser, Duo Channel Signal Backup, Advanced Geo-Correction (body only)",,9563e8aa-4bc9-4c02-9b06-c09f27e99839,,,,"",,,,""
APT-AL-SU13KAP,"Appotronics S Pro Series 13000lm, 1920*1200, RGBX Laser, Duo Channel Signal Backup, Advanced Geo-Correction (body only)",,5dcad9de-c4ff-4041-a1a2-9ec74d42d4d3,,,,"",,,,""
APT-AL-SU15KAP,"Appotronics S Pro Series 15000lm, 1920*1200, RGBX Laser, Duo Channel Signal Backup, Advanced Geo-Correction (body only)",,1f5a1f74-72b3-4281-a0eb-2727c077434b,,,,"",,,,""
APT-AL-SU20KAP,"Appotronics S Pro Series 20000lm, 1920*1200, RGBX Laser, Duo Channel Signal Backup, Advanced Geo-Correction (body only)",,21aef444-ef70-4ffd-9c8a-87c920c38e8d,,,,"",,,,""
APT-AL-TL089SZ,"Appotronics 0.89-1.29:1 Short Throw Zoom Lens (for T Series)",,bb586d50-c406-4228-a74f-26fae5788525,,,,"",,,,""
APT-AL-TL128MA,"Appotronics 1.28-1.81:1 Standard Zoom Lens (for T Series)",,c2384eb0-5028-418c-bbf1-04772556c9bc,,,,"",,,,""
APT-AL-TL160LZ,"Appotronics 1.6-2.29:1 Long Throw Zoom Lens (for T Series)",,4da16af5-e92b-4752-a817-ac282c6bdcf7,,,,"",,,,""
APT-AL-TL200LZ,"Appotronics 2.00-4.00:1 Long Throw Zoom Lens (for T Series)",,06822955-712e-4ad6-9a7a-ac1a278d4d65,,,,"",,,,""
APT-AL-TL366LZ,"Appotronics 3.66-5.94:1 Long Throw Zoom Lens (for T Series)",,64497f95-9272-468b-9c9b-14aa49f307f3,,,,"",,,,""
APT-AL-TU25KA,"Appotronics T Pro Series 25000lm, 1920*1200, 3-chip DLP, P3 Color, 4K Decoding, Duo Channel Signal Backup (body only)",,43aa2ecb-2c65-4aea-9873-978840d6d0fd,,,,"",,,,""
APT-AL-TU34KA,"Appotronics T Pro Series 34000lm, 1920*1200, 3-chip DLP, P3 Color, 4K Decoding, Duo Channel Signal Backup (body only)",,bfd90f35-04a0-4011-a7cc-b7fe14055530,,,,"",,,,""
APT-AL-XL070FR,"Appotronics 0.70-0.85:1 Short Throw Zoom Lens (for S Pro Series )",,65ca2f05-36af-4471-8920-9a3bce85dd7d,,,,"",,,,""
APT-AL-XL085FR,"Appotronics 0.85-1.11:1 Short Throw Zoom Lens (for S Pro Series )",,a926bc1d-e51b-4bb3-935f-7ce9ce851422,,,,"",,,,""
APT-AL-XL110MA,"Appotronics 1.1-1.5:1 Mid-range Zoom Lens (for S Pro Series )",,d469b6bf-109f-4962-afc4-c3a2bc8aaec6,,,,"",,,,""
APT-AL-XL150MA,"Appotronics 1.5-2.4:1 Mid-range Zoom Lens (for S Pro Series )",,335a45ee-2613-413b-be81-ee9da43e96d5,,,,"",,,,""
APT-AL-XL240LA,"Appotronics 2.4-3.8:1 Long Throw Zoom Lens (for S Pro Series )",,6bc69d37-ecbe-4c94-bbff-318733d019f1,,,,"",,,,""
ATL-AT-AVA-EX100CE-BP-KIT,"Atlona Avance 4K/UHD extended distance HDMI Transmitter and Receiver Kit with RS-232 and IR pass-through and bi-directional power",,3081479d-8850-43b9-8ee8-18002ffc8caa,,,,"",,,,""
ATL-AT-AVA-EX70-2PS-KIT,"#Atlona Avance 4K/UHD HDMI Transmitter and Receiver Kit",,9a4c08a5-7beb-4beb-82f0-3031f4c10f11,,,,"",,,,""
ATL-AT-AVA-EX70C-BP-KIT,"Atlona Avance 4K/UHD HDMI Transmitter and Receiver Kit with RS-232 and IR pass-through and bi-directional power",,bad74001-ec14-4afd-93f7-bcb92f543d0a,,,,"",,,,""
ATL-AT-CAP-FC110,"Atlona Captivate 4K ePTZ Auto-Framing Camera",,f03b999f-68a7-4c44-8e8b-3b0454608486,,,,"",,,,""
ATL-AT-DISP-CTRL,"Atlona 4K/UHD HDMI Display Controller",,0e0523db-6f80-4a38-818b-e54faf259803,,,,"",,,,""
ATL-AT-ETU-SYNC,"Atlona EDID Emulator for 4K HDR HDMI Signals",,1497dc47-2210-4b55-b363-95343890b135,,,,"",,,,""
ATL-AT-GAIN-120,"#Atlona 120W Amplifier, 4/8 Ohm x2, 70V/100V x1",,1b9c6c67-f1c9-42c4-b206-62eeca9d4899,,,,"",,,,""
ATL-AT-GAIN-60,"Atlona 60W Amplifier, 4/8 Ohm x2, 24V/70V/100V x1, Plenum Rated",,30f2ad9c-e0a0-498e-8767-8b6521073c1f,,,,"",,,,""
ATL-AT-GAIN-M120,"Atlona 120W Mixer Amplifier, 4/8 Ohm x2, 70V/100V x1",,acbd7db8-d89b-42f3-8db0-e7cdabdb4f07,,,,"",,,,""
ATL-AT-GAIN-M240,"Atlona 240W Mixer Amplifier, 4/8 Ohm x2, 70V/100V x1",,fddda885-1479-4629-a25e-058204ee6137,,,,"",,,,""
ATL-AT-GAIN-M50-LZ,"Atlona 50W Mixer Amplifier, 4/8 Ohm",,25a9a4f2-054b-47fc-b0f9-50edc4ed4f1d,,,,"",,,,""
ATL-AT-GAIN-NET,"Atlona Optional Dante/AES67 card for the AT-GAIN-120",,7ed492bb-e32c-4d71-87fb-9dd4cfc5cab4,,,,"",,,,""
ATL-AT-GAIN-VOL,"Atlona GAIN Volume Control Wall Plate",,318b9f94-c9b1-4f80-bb1a-6269425bfbb4,,,,"",,,,""
ATL-AT-HDR-CAT-2,"Atlona 4K/HDR HDMI 2.0b HDBaseT HDMI 1 X 2 Distribution Amplifier",,7f5a3338-b4e3-4e1b-b45c-ec9bca124191,,,,"",,,,""
ATL-AT-HDR-CAT-4,"Atlona 4K/HDR HDMI 2.0b HDBaseT HDMI 1 X 4 Distribution Amplifier",,52545211-78a2-469a-8eed-ec71ea46ed49,,,,"",,,,""
ATL-AT-HDR-CAT-4ED,"Atlona 4K/HDR HDMI 2.0b HDBaseT HDMI 1 X 4 Extended Distance Distribution Amplifier",,e166f541-8174-49a5-a566-d340032f938e,,,,"",,,,""
ATL-AT-HDR-CAT-8,"Atlona 4K/HDR HDMI 2.0b HDBaseT HDMI 1 X 8 Distribution Amplifier",,68e69be0-b660-41c1-a875-d6f09f845a0b,,,,"",,,,""
ATL-AT-HDR-EX-100CEA-KIT,"#Atlona 4K HDR Transmitter and Receiver Set w/IR, RS-232, Ethernet, and PoE",,7927d318-c791-49c3-a35d-0b043ac9614d,,,,"",,,,""
ATL-AT-HDR-EX-100CEA-RX,"Atlona Atlona 4K HDR Receiver w/IR, RS-232, Ethernet, and PoE.",,64eca6bc-e907-43eb-8c86-65a458e22d77,,,,"",,,,""
ATL-AT-HDR-EX-100CEA-TX,"Atlona Atlona 4K HDR Transmitter w/IR, RS-232, Ethernet, and PoE.",,5ade8f94-7b78-40ee-a107-47112739566c,,,,"",,,,""
ATL-AT-HDR-EX-70-2PS,"Atlona 4K/UHD HDR 230ft (70m) HDMI Over HDBaseT TX/RX Kit",,93348980-40d3-4041-ae49-f7484bc7195e,,,,"",,,,""
ATL-AT-HDR-EX-70C-KIT,"Atlona 4K HDR Transmitter and Receiver Set w/IR, RS-232, and PoE",,12afe298-1f42-4bcf-a5b3-6c37ed19c800,,,,"",,,,""
ATL-AT-HDR-EX-70C-RX,"Atlona Atlona 4K HDR Receiver w/IR, RS-232, and PoE.",,22b8ef25-38d5-4765-8c48-7fbd3f4e23eb,,,,"",,,,""
ATL-AT-HDR-EX-70C-TX,"Atlona 4K HDR Transmitter w/IR, RS-232, and PoE.",,dcda6484-4716-4249-9d3c-4b687e6921c4,,,,"",,,,""
ATL-AT-HDR-H2H-44MA,"Atlona 4K/UHD HDR 4_4 HDMI Matrix Switcher",,28e1a5de-14a8-4657-958e-b1496c5395c0,,,,"",,,,""
ATL-AT-HDR-H2H-88MA,"Atlona 4K/UHD HDR 8_8 HDMI Matrix Switcher",,cef56687-f031-47ae-8f1c-2c0ddfe5b0d7,,,,"",,,,""
ATL-AT-HDR-M2C,"Atlona 4K HDR Multi-Channel Digital to Two-Channel Audio Decoder",,c8b88594-1ec2-4a84-9c55-635ec7304539,,,,"",,,,""
ATL-AT-HDR-SW-51,"Atlona 5 x 1 4K/HDR HDMI 2.0b Switcher",,f173ef68-3608-4c6a-80d4-bb4fa5e98285,,,,"",,,,""
ATL-AT-HDR-SW-52,"Atlona 5 x 2 4K/HDR HDMI 2.0b Switcher",,41961332-1604-42b6-96fb-398f2b5ddc49,,,,"",,,,""
ATL-AT-HDR-SW-52ED,"Atlona 5 x 2 4K/HDR HDMI 2.0b to HDBaseT Switcher with Extended Distance (100m)",,cb499aae-56b5-4468-993f-ad32bce9d6c7,,,,"",,,,""
ATL-AT-HDVS-150-RX,"#Atlona (Rx Only) HDBaseT Scaler with HDMI and Analog Audio Outputs",,43ee4693-313b-4b3b-b4b7-a70c938ad790,,,,"",,,,""
ATL-AT-HDVS-150-TX,"#Atlona (Tx Only) Dual HDMI & VGA/Audio to HDBaseT Switcher",,374857af-dc21-41e1-95e4-732a36f1b0de,,,,"",,,,""
ATL-AT-IR-CS-RX,"Atlona IR Receiver Cable for UHD-EX Extenders",,c0e1116c-d8cd-49bf-a7ff-1602c006f916,,,,"",,,,""
ATL-AT-IR-CS-TX,"Atlona IR Emitter Cable for UHD-EX Extenders and UHD-PRO3 Matrixes",,087b253e-628a-44e0-9f6d-4602f68b2a80,,,,"",,,,""
ATL-AT-JUNO-451,"#Atlona 4K HDR Four-Input HDMI Switcher with Auto-Switching",,d063d1e5-9e5c-40c7-9278-bb2bcbef18da,,,,"",,,,""
ATL-AT-LC-H2H-2M,"Atlona LinkConnect 2 Meter HDMI to HDMI Cable",,f0a28772-b48b-44aa-aeb9-a824d09bb439,,,,"",,,,""
ATL-AT-LC-UC2UC-2M,"Atlona LinkConnect 2 Meter USB-C to USB-C Cable",,5a4eb7fd-ee92-49c4-8f33-4d45b226c6f5,,,,"",,,,""
ATL-AT-LC-UC2UC-5M,"Atlona LinkConnect 5 Meter USB-C to USB-C Cable",,8a32ed92-3ff4-452a-bf38-8799f3854974,,,,"",,,,""
ATL-AT-OCS-900N,"Atlona Networked based occupancy sensor with ambient light and temperature sensing, PoE, and detection up to 900 square feet",,8fdb373d-53b6-44f4-9060-c4d918dc86b1,,,,"",,,,""
ATL-AT-OME-CS31-SA,"Atlona 3x1 Video switcher w/ Audio Mixer & Amplifier",,60ca5ded-7246-4ea6-8856-be2df90de5a0,,,,"",,,,""
ATL-AT-OME-CS31-SA-C,"Atlona 3x1 Video switcher w/ Audio Mixer & Amplifier w/ USB-C Input",,c7a8f358-f107-4fc4-a036-9cad1546c347,,,,"",,,,""
ATL-AT-OME-CS31-SA-HDBT,"Atlona 3x1 Video switcher w/ Audio Mixer & Amplifier w/HDBT Input",,10113398-9fe1-4cf5-92b6-7420542864d3,,,,"",,,,""
ATL-AT-OME-EX-KIT-LT,"Atlona Omega 4K/UHD HDMI Over HDBaseT TX/RX Lite extender Kit with USB, Control and PoE",,b87abd71-6114-49d3-918f-4b4c96cb737d,,,,"",,,,""
ATL-AT-OME-EX-RX,"Atlona Omega 4K/UHD HDMI Over HDBaseT Receiver with USB, Control and PoE",,32dc60cd-de30-4cbe-8710-da4d5cb97585,,,,"",,,,""
ATL-AT-OME-EX-TX,"Atlona Omega 4K/UHD HDMI Over HDBaseT Transmitter with USB, Control and PoE",,8b2509b0-b8ef-4b1c-b147-e042dc7ad6ad,,,,"",,,,""
ATL-AT-OME-EX-TX-WP-E,"Atlona Atlona Dual- gang TX wall plate with USB pass through for Europe",,f241f35e-b820-481f-aca7-b6886f2b7a4f,,,,"",,,,""
ATL-AT-OME-EX-TX-WPC,"Atlona Omega single gang wall plate with USB-C Input and USB data support",,fc571902-40fd-44b2-8162-e6c6215dddfe,,,,"",,,,""
ATL-AT-OME-EX-WP-KIT-LT,"Atlona Omega 4K/UHD HDMI Over HDBaseT TX Wallplate/RX with USB, Control and PoE, 70 Meters",,d8c4a269-a10e-4f47-96a3-239baf6836ea,,,,"",,,,""
ATL-AT-OME-MH21,"#Atlona Omega 4K/UHD meeting hub with USB-C and HDMI inputs and HDMI output",,a05ca5bb-f200-4e8d-87f5-7411d93622b8,,,,"",,,,""
ATL-AT-OME-MH21-CP,"#Atlona Omega 4K/UHD meeting hub with USB-C and HDMI inputs and HDMI output, USB-C Charging",,e5e39556-985b-4d74-84c4-57d3de93e837,,,,"",,,,""
ATL-AT-OME-MS42,"Atlona Omega 4x2 4K/UHD multiformat matrix switcher, with HDMI, USB-C, Display port, and USB pass through over HDBaseT",,af1d2fbe-86b7-4158-901c-0c9877483437,,,,"",,,,""
ATL-AT-OME-MS42-HDBT,"Atlona Omega 4x2 4K/UHD multiformat matrix switcher, with HDMI, USB-C, HDBaseT input and output with USB pass through over HDBaseT",,2afba3b4-9999-4777-af86-bf031cda8fa0,,,,"",,,,""
ATL-AT-OME-MS52W-EU,"Atlona Omega 5x2 4K/UHD multiformat matrix switcher, with Wireless casting ,HDMI, USB-C, Display port, and USB pass through over HDBaseT for Europe",,b0cfb8b9-ed15-433b-8ee9-88550c3e70cd,,,,"",,,,""
ATL-AT-OME-PS62,"Atlona Omega 6X2 Matrix switcher with 2x HDBaseT inputs, 3x HDMI inputs, 1x USB-C input, 1xHDBaset output, 1x HDMI scaled output, with USB pass through.",,ef7ac8ce-bd09-444f-94f1-5837276971a4,,,,"",,,,""
ATL-AT-OME-RX11,"Atlona Omega 4K/UHD HDMI over HDBaseT Receiver with Control. Audio Output, and PoE (Power Source Equipment)",,9f3ffdbd-2ae7-4227-842c-d2978ea85afd,,,,"",,,,""
ATL-AT-OME-RX21,"Atlona Omega 4K/UHD HDMI over HDBaseT Receiver w/Scaler, Ethernet, RS232, Audio Output, and Input HDMI",,f7b740ff-fc46-4565-a44d-5e4287f97e93,,,,"",,,,""
ATL-AT-OME-RX31,"Atlona Omega 4K/UHD Receiver with Dual HDBaseT inputs, HDMI input and HDMI output",,a6773648-b910-4e7f-83c0-5bb106888b32,,,,"",,,,""
ATL-AT-OME-SR21,"Atlona Omega Soft Video Conferencing HDBaseT receiver with Scaler",,69b6f681-2d53-44b1-b896-8ca0665b13e5,,,,"",,,,""
ATL-AT-OME-ST31A,"Atlona Omega Switching Transmitter with 2x HDMI and 1x USB-C with Analog Audio",,510efbcf-fa6a-40d0-ad10-8c4ff0d04bc8,,,,"",,,,""
ATL-AT-OME-SW21-TX,"Atlona Omega 4K/UHD switching transmitter with USB-C and HDMI inputs, mirrored HDBaseT and HDMI output, USB over HDBaseT",,50ce649b-bbc6-499f-9c24-17cb51bc3f72,,,,"",,,,""
ATL-AT-OME-SW21-TX-WPC,"Atlona Single Gang TX Wall Plate with USB-C and HDMI supporting USB data",,b79c0d52-515d-42ad-b4c2-867b64d646df,,,,"",,,,""
ATL-AT-OME-SW32,"#Atlona Omega Matrix Switcher with 2x HDMI and 1x USB-C and 2x HDMI output",,2ddc4575-f13d-4dca-a465-b4f2831cd23a,,,,"",,,,""
ATL-AT-OME-TX11-WP,"Atlona Omega 4K/UHD HDMI over HDBaseT Transmitter Wall Plate",,953f2007-17d4-4ec1-9678-5fb909f084e7,,,,"",,,,""
ATL-AT-OME-TX21-WP-E,"Atlona Atlona Dual- gang TX wall plate with USB pass through for Europe",,33ec2b11-f48f-4970-aa08-9b257725900c,,,,"",,,,""
ATL-AT-OME-WP-BKT,"Atlona Single Gang Decora Wall Plate Bracket",,7aa705f4-b87c-47a4-9602-ef0a508836bb,,,,"",,,,""
ATL-AT-OMNI-112,"#Atlona Dual Channel OmniStream AV over IP Encoder",,48f69877-a3ad-4990-a0c5-c174dc543719,,,,"",,,,""
ATL-AT-OMNI-1XX-RACK-1RU,"Atlona 1U Rack Mount Shelf for OmniStream 1xx Devices",,2da4da73-32c0-4796-b036-63ec06977bbb,,,,"",,,,""
ATL-AT-OMNI-311,"Atlona Host Side USB to IP Adapter",,8afc9820-f16d-4e76-8fd8-cc37a5f111c9,,,,"",,,,""
ATL-AT-OMNI-324,"Atlona Device Side IP to USB Adapter",,3616ff65-603d-4270-b1fd-8cf239fa177a,,,,"",,,,""
ATL-AT-OMNI-IR-TX,"Atlona IR Emitter Cable for OmniStream",,074fa4ed-8ec9-46fb-8160-259545bb252f,,,,"",,,,""
ATL-AT-OPUS-RX41,"Atlona Four-Input 4K HDR Switcher with HDMI and HDBaseT Inputs",,9a791e78-4ed1-4863-a7b4-cb579061cfb2,,,,"",,,,""
ATL-AT-PKT-3H,"Atlona Pocket Series Architectural Cable Access Enclosure for Three Cables",,9cc8c951-64b7-4678-8a1d-43e85266feea,,,,"",,,,""
ATL-AT-PRO5-101-RX,"Atlona 4K Fiber/Copper Receiver",,9f08b7c9-924b-430b-b735-cfa732b15bf1,,,,"",,,,""
ATL-AT-PRO5-101-SC-RX,"Atlona 4K Fiber/Copper Receiver with Scaler",,c259f0d3-9279-4811-b8e2-aaaa5ea4339a,,,,"",,,,""
ATL-AT-PRO5-MX810,"Atlona 8x10 Fiber/Copper 4K HDR Matrix Switcher.",,8e927a6f-6b75-4215-8456-62d8f15f3ef7,,,,"",,,,""
ATL-AT-PS-245-D4,"Atlona 24V 5A Power Supply w/Din Connector",,7230d2d1-62c5-428a-bbfb-11ca9c796d81,,,,"",,,,""
ATL-AT-PS-48083-C,"Atlona 48V 0.83A Power Supply w/Captive Screw Connector",,4b2f24cc-9849-4a9b-bb9a-7cf9a676888b,,,,"",,,,""
ATL-AT-PS-483125-C,"Atlona 48V/3.25A Power Supply for chaining extenders",,a75f2e71-d78b-4627-957c-c2c835491c11,,,,"",,,,""
